SampleID_key,SampleID_frp,VisitNo,QAQC,GearType,GearTypeAbbreviation,Habitat,SeineCode,TowDirection,HabitatMorphology,DepthOfWater,CableOut,LengthOfTrawl,Width,Netter,StartTime,EndTime,Duration,PercentOpen,DepthOfSample,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd,NetMeterSerial,NetMeterStart,NetMeterEnd,Volts,DutyCycle,Amps,PulseRate,VolumeEstimated,SeineDeploymentType,GearDetail,Silt,Sand,Gravel,Cobble,Boulder,Organics,MassOfStandardLow,MassOfStandardHigh,QuestionableData,VegetationInSample,FlowType,DragMethod,NetNumber,CodEnd,GpsUnit,GpsAccuracy,Comments
5239,LAMOPE5-26SEP2019,3183,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 4.9,,, ,,11:03,, , , , 38.03923, 121.85793, , , ,,,,,, ,, Boat, , , , , , , , , , false, false, ,,, , , , Gear ID: LAM01
5269,LAMOPE6-26SEP2019,3184,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 4,,, ,,11:24,, , , , 38.04525, 121.86884, , , ,,,,,, ,, Boat, , , , , , , , , , false, true, ,,, , , , Gear ID: LAM01
5273,LAMOPE4-26SEP2019,3185,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 5.4,,, ,,10:36,, , , , 38.04249, 121.86945, , , ,,,,,, ,, Boat, , , , , , , , , , false, false, ,,, , , , 
5278,BEASEI1-11SEP2019,3186,true,Seine,BEASEI,, 2. Partial twist; snag; or tear, , , 0.8,,10, 13,,10:40,, , , , 38.10388, 121.71056, , , ,,,,,, ,52, Crew Members, , , , , , , , , , false, true, ,,, , , , Gear ID: BS02
5280,MAC3-BROW-30OCT2019,3187,false,Trawl,MAC,, , 2= against flow, , 2,,, ,,11:02,10:07, 5, , , 38.03879, 121.85967, 38.03908, 121.8577, ,373054,378040,,,, ,, , , , , , , , , , , false, false, ,,, , , , Inside; No veg in sample; Photos = 641 +642
5301,BEASEI2-11SEP2019,3201,true,Seine,BEASEI,, 1. No twists; snags; or tears, , , 0.5,,4, 15,,11:14,, , , , 38.09858, 121.70747, , , ,,,,,, ,15, Crew Members, , , , , , , , , , true, true, ,,, , , , Gear ID: BS02; YELGOB escaped before measured; approximately 100mm 
5302,BEASEI3-11SEP2019,3202,true,Seine,BEASEI,, 1. No twists; snags; or tears, , , 0.8,,6, 15,,11:51,, , , , 38.09683, 121.70979, , , ,,,,,, ,76.5, Crew Members, , , , , , , , , , false, true, ,,, , , , Gear ID: BS02
5309,MAC1-BROW-15OCT2019,3204,true,Trawl,MAC,, , 2= against flow, , 9,,, ,,08:55,09:06, 11, , , 38.04285, 121.87328, 38.04205, 121.8685, 28945,738051,762216,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,3, 1, , , Net/CE #: 3/1 Tow Type: 1 Drag Method: 1 # Jars: 1 Jar Type: 1000ml Veg in Sample: Y 
5310,ZOOP1-BROW-15OCT2019,3204,true,Trawl,ZOOP,, , 2= against flow, , 9,,, ,,08:55,09:00, 5, , , 38.04285, 121.87328, 38.04268, 121.87144, 26639,280703,288589,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,2, 2, , , Net/CE #: 2/2 Tow Type: 1 Drag Method: 1 # Jars:1 Jar Type: 250ml Veg in Sample:N
5311,EAV1-BROW-15OCT2019,3204,true,MI,EAV,, , , , 2.5,,, ,,,, , , 1.2, 38.04285, 121.87328, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
5312,BEASEI4-11SEP2019,3205,true,Seine,BEASEI,, 1. No twists; snags; or tears, , , 0.7,,11, 10,,13:02,, , , , 38.08435, 121.72415, , , ,,,,,, ,38.5, Crew Members, , , , , , , , , , false, true, ,,, , , , Data Entry Note: 2 Gold Shiner marked on separate rows on datasheets at 42 mm; same fish? 
5313,LAMOPE5-11SEP2019,3206,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 3.4,,, ,,09:49,, , , , 38.08989, 121.70762, , , ,,,,,, ,317.1, Boat, , , , , , , , , , false, false, ,,, , , , Gear ID: LAM01; Seine Code added during data entry
5314,LAMOPE6-11SEP2019,3207,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 10.4,,, ,,10:01,, , , , 38.0822, 121.71882, , , ,,,,,, ,, Boat, , , , , , , , , , false, false, ,,, , , , Gear ID: LAM01
5323,FAV1-WINT-17OCT2019,3208,true,MI,FAV,, , , , 2.5,,, ,,,, , , 1.2, 38.03006, 121.8417, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
5326,MAC1-BROW-30OCT2019,3209,true,Trawl,MAC,, , 2= against flow, , ,,, ,,08:49,08:59, 10, , , 38.0397, 121.86971, 38.0386, 121.86608, 27305,360854,367591,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,2, 2, , , veg in sample Y Check mac meter to ensure count is realistic! Check if it was turning smoothly. Meter numbers deleted by DSE 25SEP2020 because they were wayyy too low compared to the zoop. They had been start 636563; end 637496
5327,ZOOP1-BROW-30Oct2019,3209,true,Trawl,ZOOP,, , 2= against flow, , ,,, ,,08:49,08:54, 5, , , 38.0397, 121.86971, 38.03833, 121.86827, 26639,360854,367591,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,2, 2, , , No depth gauge  veg in sample N  drag method 1 boat net # 2 CE# 2 veg in sample -N
5364,LAMOPE1-06AUG2019,3213,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 2.9,,, ,,12:15,, , , , 38.09225, 121.70757, , , ,,,,,, ,, Boat, , , , , , , , , , false, true, ,,, , , , Gear ID: LAM01
5365,LAMOPE2-06AUG2019,3214,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 2.9,,, ,,12:31,, , , , 38.08817, 121.7093, , , ,,,,,, ,, Boat, , , , , , , , , , false, true, ,,, , , , Gear ID: LAM01
5366,LAMOPE3-06AUG2019,3215,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 5.5,,, ,,12:47,, , , , 38.08096, 121.72681, , , ,,,,,, ,, Boat, , , , , , , , , , false, true, ,,, , , , Gear ID: LAM01
5381,LAMOPE7-25SEP2019,3221,false,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 2.6,,, ,,11:43,, , , , 38.0792, 122.01519, , , ,,,,,, ,, Boat, , , , , , , , , , false, false, ,,, , , , Gear ID: LAM 01; Seine Code added during entry
5382,LAMOPE9-25SEP2019,3222,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 2.5,,, ,,12:13,, , , , 38.08603, 122.01819, , , ,,,,,, ,, Boat, , , , , , , , , , false, false, ,,, , , , Gear ID: 01; Seine Code created during entry
5404,LAMOPE8-24SEP2019,3241,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 0.6,,8, 17.2,,12:00,, , , , 38.36085, 121.64093, , , ,,,,,, ,25.9, Crew Members and Boat, , , , , , , , , , false, false, ,,, , , , 
5405,LAMOPE9-24SEP2019,3242,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 0.9,,, ,,00:00,, , , , , , , , ,,,,,, ,, Boat, , , , , , , , , , false, false, ,,, , , , 1 big mussel caught; approximately 100 cm; picture taken. Gear ID: LAM01
5406,LAMOPE5-06AUG2019,3243,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 6.4,,, ,,14:03,, , , , 38.09515, 121.58365, , , ,,,,,, ,, Boat, , , , , , , , , , false, false, ,,, , , , Gear ID: LAM01
5407,LAMOPE4-06AUG2019,3244,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 2.3,,, ,,13:46,, , , , 38.09614, 121.58636, , , ,,,,,, ,, Boat, , , , , , , , , , false, true, ,,, , , , Gear ID: LAM01
5408,LAMOPE6-06AUG2019,3245,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 8.5,,, ,,14:22,, , , , 38.09477, 121.59134, , , ,,,,,, ,, Boat, , , , , , , , , , false, false, ,,, , , , Gear ID: LAM01
5409,BEASEI1-06AUG2019,3246,true,Seine,BEASEI,, 1. No twists; snags; or tears, , , 0.9,,11, 10,,08:20,, , , , 38.08438, 121.72413, , , ,,,,,, ,49.5, Crew Members, , , , , , , , , , false, true, ,,, , , , Gear ID: BS02; 1 bullfrog caught in beach seine; picture taken.
5410,BEASEI2-06AUG2019,3247,true,Seine,BEASEI,, 1. No twists; snags; or tears, , , 1,,9, 15,,09:20,, , , , 38.09689, 121.7098, , , ,,,,,, ,67.5, Crew Members, , , , , , , , , , false, true, ,,, , , , Gear ID: BS02
5423,EAV1-BROW-30OCT2019,3209,true,MI,EAV,, , , , 1.5,,, ,,,, , , 0.7, 38.0397, 121.86971, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
5424,MAC2-BROW-30OCT2019,3250,true,Trawl,MAC,, , 2= against flow, , ,,, ,,09:52,10:02, 10, , , 38.0392, 121.86387, 38.03833, 121.86019, 27305,367602,373044,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,2, 2, , , no depth recorded flow meter seria; in and out were not recorded  veg in sample y
5425,ZOOP2-BROW-30OCT2019,3250,true,Trawl,ZOOP,, , 2= against flow, , ,,, ,,09:52,09:57, 5, , , 38.0392, 121.86387, 38.03847, 121.86256, 26639,367602,373044,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,2, 2, , , no depth recorded  veg in sample N  
5426,SAV2-BROW-30OCT2019,3250,true,MI,SAV,, , , , 4,,, ,,,, , , 2, 38.0392, 121.86387, , , ,,,,,, ,, , , , , , , , , , , false, false, ,,, , , , 
5427,SR1-BROW-30OCT2019,3250,true,MI,SR,, , , , 4,,, ,,,, , , 4, 38.0392, 121.86387, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
5428,MAC1-GRIZ-02OCT2019,3225,true,Trawl,MAC,, , 2= against flow, , 2.5,,, ,,08:12,08:22, 10, , , 38.13182, 121.99899, 38.12759, 121.99432, 28945,527653,547728,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,3, 1, , , veg in sample N MAC hit bottom just a little tow type 1 drag method 1 
5429,ZOOP1-GRIZ-02OCT2019,3225,true,Trawl,ZOOP,, , 2= against flow, , 2.5,,, ,,08:12,08:17, 5, , , 38.13182, 121.99899, 38.12972, 121.99639, 28948,70155,77444,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,2, 2, , , tow type 1 drag method 1 veg in sample N net/ce # 2/2
5430,MAC7-WING-02OCT2019,3212,true,Trawl,MAC,, , 1= with flow, , 10,,, ,,14:35,14:45, 10, , , 38.2261, 122.03849, 38.22372, 122.04305, ,,,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,3, 1, , , veg in sample N;  Net/CE# 3/1 no meter serial/ out  were recorded.  Starting GPS were wrong; they really represented the location of the water sample [38.22604; 122.03833] and the trawls started here [38.22610; 122.03849]; the change was made by DSE 07SEP2021
5431,ZOOP8-WING-02OCT2019,3212,true,Trawl,ZOOP,, , 1= with flow, , 10,,, ,,14:35,14:40, 5, , , 38.2261, 122.03849, 38.2262, 122.04183, ,,,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,2, 2, , , veg in sample N;  Net/CE# 2/2 no meter serial # / in / out were recorded. data sheet says use mac- meter is broken.  no meter serial/ out  were recorded. Starting GPS were wrong; they really represented the location of the water sample [38.22604; 122.03833] and the trawls started here [38.22610; 122.03849]; the change was made by DSE 07SEP2021
5432,MAC2-STAC-01OCT2019,3251,false,Trawl,MAC,, , 2= against flow, , 17.5,,, ,,11:15,11:25, 10, , , 38.09689, 121.59019, 38.09492, 121.58306, 28945,503203,527652,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,3, 1, , , sample id on data shee: MAC2-SJ-01OCT2019 Sample in veg Y NET/CE# 3/1 TOW TYPE 1 Drag method 1
5433,ZOOP2-SJ-01OCT2019,3251,false,Trawl,ZOOP,, , 2= against flow, , 17.5,,, ,,11:15,11:20, 5, , , 38.09689, 121.59019, 38.09605, 121.58704, 28948,62291,70147,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,2, 2, , , sample id  on data sheet- zoop2-SJ-01OCT2019 veg in sample N tow type 1 drag method 1 NET/CE# 2/2
5434,MAC1-DECK-01OCT2019,3252,false,Trawl,MAC,, , 2= against flow, , 3.5,,, ,,08:12,08:22, 10, , , 38.08437, 121.72398, , , 28945,498779,503202,,,, ,, , , , , , , , , , , false, false, 1.Surface,4.Flux,3, 1, , , Tow type 1 Drag method 4 Veg in sample N NET/CE# 3/1 no ending gps  was recorded
5435,ZOOP1-DECK-01OCT2019,3252,false,Trawl,ZOOP,, , 2= against flow, , 3.5,,, ,,08:12,08:17, 5, , , 38.08437, 121.72398, , , ,498779,503202,,,, ,, , , , , , , , , , , false, false, 1.Surface,4.Flux,2, 2, , , Tow type 1 Drag method 4 Veg in sample N NET/CE# 2/2 no ending gps  was recorded flow meter did not rotate 
5439,BEASEI3-06AUG2019,3254,true,Seine,BEASEI,, 1. No twists; snags; or tears, , , 0.9,,9.5, 15,,10:15,, , , , 38.09855, 121.70955, , , ,,,,,, ,64.1, Crew Members, , , , , , , , , , false, true, ,,, , , , Gear ID: BS02
5464,MAC2-RYER-02Oct2019,3253,true,Trawl,MAC,, , 2= against flow, , 8.5,,, ,,09:17,09:29, 12, , , 38.07529, 122.01552, 35.07905, 122.01496, 28945,547786,569294,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,3, 1, , , tow type 1 drag method 1 NET/CE# 3/2 Net meter serial number was no recorded veg in sample N
5465,ZOOP2-RYER-02OCT2019,3253,true,Trawl,ZOOP,, , 2= against flow, , 8.5,,, ,,09:22,09:29, 7, , , 38.0769, 122.01389, 38.07905, 122.01496, 28948,83665,91853,,,, ,, , , , , , , , , , , false, true, 1.Surface,1.Boat,2, 2, , , tow type 1 drag method 1 NET/CE# 2/2 Net meter serial number was no recorded Vef in sample N
5466,SAV1-RYER-02Oct2019,3253,true,MI,SAV,, , , , 2.2,,, ,,,, , , 1.1, 38.07529, 122.01552, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
5467,MAC3-RYER-02OCT2019,3264,true,Trawl,MAC,, , 2= against flow, , 5.5,,, ,,10:08,10:18, 10, , , 38.08412, 122.0173, 38.08029, 122.01723, 28945,582949,585222,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,3, 1, , , VEG INSAMPLE Y double check times. Tow direction per trawl comments:  mac spilled redo startin gps 2m leading back to towards gps 1 w/ current.  ending  @ 38.08029 122.01723 Ner serial number -get from 1st datasheet of the day NET/CE# 3/1. Current was strong enough that GPS are very close together- DSE30SEP2020.
5468,ZOOP3-RYER-02OCT2019,3264,true,Trawl,ZOOP,, , 2= against flow, , 7,,, ,,09:58,10:03, 5, , , 38.08007, 122.01693, 38.08183, 122.01792, ,91852,96328,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,2, 2, , ,  NET/CE# 2/2 
5469,EAV2-RYER-02OCT2019,3264,true,MI,EAV,, , , , 1.5,,, ,,,, , , 0.7, 38.08007, 122.01693, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
5470,MAC1-STAC-17DEC2019,3265,false,Trawl,MAC,, , 2= against flow, , 20,,, ,,10:33,10:43, 10, , , 38.09615, 121.59229, 38.09487, 121.59119, 27305,819704,831104,,,, ,, , , , , , , , , , , false, false, ,,, , , , NET/CE# 2/2 VEG IN SAMPLE Y
5471,ZOOP1-STAC-17DEC2019,3265,true,Trawl,ZOOP,, , 2= against flow, , 20,,, ,,10:33,10:38, 5, , , 38.09615, 121.59229, 38.09607, 121.59219, 26639,471812,476784,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,2, 2, , , NET/CE# 2/2 VEG IN SAMPLE N
5472,MAC2-DECK-17DEC2019,3266,true,Trawl,MAC,, , 3= unknown, , 2,,, ,,12:14,12:16, 2, , , 38.08437, 121.72393, , , 27305,831135,831639,,,, ,, , , , , , , , , , , false, false, 1.Surface,3.Cast and retrieve,2, 2, , , VEG IN SAMPLE NO NET SERIAL # NOT RECOTRDED. METER LOOKED LIKE TURNING WELL 5-2M Casts= 10m TOW TYPE 1 DRAG METHOD 3 net- 2; cod end 2
5473,ZOOP2-DECK-17DEC2019,3266,true,Trawl,ZOOP,, , 3= unknown, , 2,,, ,,12:14,00:00, , , , 38.08437, 121.72393, , , ,831135,831639,,,, ,, , , , , , , , , , , false, false, 1.Surface,3.Cast and retrieve,3, 3, , , VEG IN SAMPLE NO NET SERIAL # ; METER IN/OUT  WERE NOT RECOTRDED. 5-2M Casts; total = 10m TOW TYPE 1 DRAG METHOD 3 Net 3; Cod end 3
5474,MAC1-TULE-18DEC2019,3267,true,Trawl,MAC,, , 2= against flow, , 3.2,,, ,,09:21,09:31, 10, , , 38.13288, 121.99805, 38.12706, 121.99422, 27305,381644,400198,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,2, 2, , , NET/CE# 2/2 Veg in sample N. Meter end was changed from 857815 to 400198 because it was an error. Zooplankton meter count was doubled and added to the start mac # here. -DSE04JAN2021
5475,ZOOP1-TULE-18DEC2019,3267,true,Trawl,ZOOP,, , 2= against flow, , 3.2,,, ,,09:21,09:26, 5, , , 38.13288, 121.99805, 38.12999, 121.99697, 26639,477032,486309,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,, , , , NET/CE# 2/2 Veg in sample N
5476,MAC2-WING-18DEC2019,3268,true,Trawl,MAC,, , 2= against flow, , 9.5,,, ,,10:43,10:53, 10, , , 38.22622, 122.03841, 38.22476, 122.04285, ,857835,881409,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,2, 2, , , veg in sample N NET/CE# 2/2  meter serial not recorded
5477,ZOOP2-WING-18DEC2019,3268,true,Trawl,ZOOP,, , 2= against flow, , 9.5,,, ,,10:43,10:48, 5, , , 38.22622, 122.03841, 38.22652, 122.04092, ,486447,494573,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,2, 2, , , veg in sample N NET/CE# 2/2  meter serial not recorded
5481,MAC1-WINT-03DEC2019,3270,true,Trawl,MAC,, , 2= against flow, , 6.5,,, ,,10:55,11:05, 10, , , 38.04696, 121.84957, 38.04781, 121.8485, 27305,737269,752844,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,2, 2, , , Mysid net towed TWICE between starting and ending GPS rope was shortened and fixed Veg in sample N NET/CE#2/2 
5482,ZOOP1-WINT-03DEC2019,3270,true,Trawl,ZOOP,, , 2= against flow, , 6.5,,, ,,10:55,11:00, 5, , , 38.04696, 121.84957, 38.04781, 121.8485, 27305,436436,,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,2, 2, , , Veg in sample N NET/CE#2/2. [GPS should be used; end meter moved here: 442656 - DSE15JAN2021]
5483,MAC2-BROW-03DEC2019,3271,true,Trawl,MAC,, , 2= against flow, , ,,, ,,11:50,12:00, 10, , , 38.03852, 121.86267, 38.0392, 121.85874, 27305,752875,768964,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,2, 2, , , no depth recorded Veg in sample N NET/CE# 2/2  
5484,ZOOP2-BROW-03DEC2019,3271,true,Trawl,ZOOP,, , 2= against flow, , ,,, ,,11:50,11:55, 5, , , 38.03852, 121.86267, 38.03825, 121.86065, 26639,442660,448596,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,2, 2, , , no depth recorded Veg in sample N NET/CE# 2/2  
5485,ZOOP3-ND-14MAY2019,3272,true,Trawl,ZOOP,, , 2= against flow, , 9,,, ,,12:20,12:25, 5, , , 38.18006, 121.90645, 38.18124, 121.91024, 28947,152874,161153,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,1, 1, , , Net/CE #: 1/1 Tow Type: 1 Drag Method: 1 # Jars:1 Jar Type: 250ml Veg in Sample:N
5486,MAC3-ND-14MAY2019,3272,true,Trawl,MAC,, , 2= against flow, , 9,,, ,,12:20,12:27, 7, , , 38.18006, 121.90645, 38.18067, 121.91198, 28945,2760,21728,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,3, 1, , , Net/CE #: 3/1 Tow Type: 1 Drag Method: 1 # Jars:1 Jar Type: 500ml Veg in Sample:N
5492,MAC1-SI-11SEP2019,3116,true,Trawl,MAC,, , 2= against flow, , ,,, ,,09:18,09:28, 10, , , 38.09639, 121.58945, 38.09567, 121.58565, 28945,446478,459398,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,3, 1, , , Tow type 1; Drag method 1 no depth recorded NET/CE# 3/1 veg in sample Y
5493,ZOOP1-SI-11SEP2019,3116,true,Trawl,ZOOP,, , 2= against flow, , ,,, ,,09:18,09:23, 5, , , 38.09639, 121.58945, 38.09632, 121.58768, 26639,203991,209254,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,1, 1, , , Tow type 1; Drag method 1 no depth recorded NET/CE# 1/1 veg in sample N
5494,MAC2-DI-11Sep2019,3277,true,Trawl,MAC,, , 2= against flow, , ,,, ,,11:00,11:10, 10, , , 38.08282, 121.72448, 38.08209, 121.71989, 28945,459422,474226,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,3, 1, , , Tow Type 1 Drag method 1 No depth recorded NET/CE# 3/1 Veg in sample N
5495,ZOOP2-DI-11Sep2019,3277,true,Trawl,ZOOP,, , 2= against flow, , ,,, ,,11:00,11:05, 5, , , 38.08282, 121.72448, 38.08298, 121.722, 26639,209261,215526,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,1, 1, , , Tow Type 1 Drag method 1 No depth recorded NET/CE# 1/1 Veg in sample N
5496,MAC4-RYER-02OCT2019,3278,true,Trawl,MAC,, , 1= with flow, , 6,,, ,,11:55,12:05, 10, , , 38.086, 122.02029, 38.08525, 122.01628, 28945,602646,618094,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,3, 1, , , Veg in sample Y NET/CE# 3/1 meter seraial # not recorded
5497,ZOOP5-RYER-02OCT2019,3278,true,Trawl,ZOOP,, , 1= with flow, , 6,,, ,,11:47,11:52, 5, , , 38.08643, 122.02419, 38.08605, 122.02117, 28948,100645,105142,,,, ,, , , , , , , , , , , false, false, 1.Surface,,2, 2, , ,  NET/CE# 2/2 meter seraial # not recorded Dataa sheet says to  add comment to zoop data for oct 1
5498,EAV4-RYER-02OCT2019,3278,true,MI,EAV,, , , , 1,,, ,,,, , , 0.5, 38.08643, 122.02419, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
5499,EAV5-RYER-02OCT2019,3278,true,MI,EAV,, , , , 1,,, ,,,, , , 0.5, 38.08525, 122.01628, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
5500,MAC1-CH-18SEP2019,3279,false,Trawl,MAC,, , 1= with flow, , 5,,, ,,08:30,08:40, 10, , , 38.05637, 121.92, 38.05682, 121.92367, 28945,474257,482039,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,3, 1, , , Tow type 1 Drag method 1 NET/CE# 3/1 veg in sample Y
5501,ZOOP1-CH-18SEP2019,3279,false,Trawl,ZOOP,, , 1= with flow, , 5,,, ,,08:30,08:35, 5, , , 38.05637, 121.92, 38.0576, 121.92139, 26639,215522,218627,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,1, 1, , , Tow type 1 Drag method 1 NET/CE# 1/1 veg in sample N
5502,MAC1-CHIP-14OCT2019,3280,true,Trawl,MAC,, , 2= against flow, , 6,,, ,,07:57,08:07, 10, , , 38.05359, 121.93307, 38.05587, 121.92964, 28945,678949,696677,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,3, 1, , , Veg in sample N NET/CE# 3/1 
5503,ZOOP1-CHIP-14OCT2019,3280,true,Trawl,ZOOP,, , 2= against flow, , 6,,, ,,07:57,08:02, 5, , , 38.05359, 121.93307, 38.05606, 121.92314, 26639,253674,260110,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,2, 2, , , Veg in sample N NET/CE# 2/2 
5504,EAV1-CHIP-14OCT2019,3280,true,MI,EAV,, , , , 1.5,,, ,,,, , , 0.7, 38.05359, 121.93307, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
5505,MAC2-CHIP-14OCT2019,3281,true,Trawl,MAC,, , 2= against flow, , 3.5,,, ,,08:35,08:45, 10, , , 38.05601, 121.92686, 38.05705, 121.92313, ,696692,,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,2, 2, , , Tow type 1 Drag method 1 veg in sample Y NET/CE# 3/1 MAC2; veg blocked flow meter + portion spilled from the hole in bag; careful to recollect those spilled bugs but who knows how perfect we were. [End meter # moved here: 713437 because it isnt fully trusted- DSE15JAN2021]
5506,ZOOP2-CHIP-14OCT2019,3281,true,Trawl,ZOOP,, , 2= against flow, , 3.5,,, ,,08:35,08:40, 5, , , 38.05601, 121.92686, 38.05629, 121.92451, 26639,260110,264884,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,3, 1, , , Tow type 1 Drag method 1 veg in sample N NET/CE#2/2 
5507,SAV2-CHIP-14OCT2019,3281,true,MI,SAV,, , , , 3,,, ,,,, , , 1.5, 38.05581, 121.92893, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
5508,SR1-CHIP-14OCT2019,3281,true,MI,SR,, , , , 3,,, ,,,, , , 3, 38.05581, 121.92893, , , ,,,,,, ,, , , , , , , , , , , false, false, ,,, , , , 
5509,MAC3-CHIP-14OCT2019,3282,true,Trawl,MAC,, , 1= with flow, , 5,,, ,,09:25,09:30, 5, , , 38.05826, 121.91925, 38.05973, 121.91799, 28945,713474,722085,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,3, 1, , , NET/CE# 3/1 veg in sample Y tow type 1   drag method1  
5510,ZOOP3-CHIP-14OCT2019,3282,true,Trawl,ZOOP,, , 1= with flow, , 5,,, ,,09:25,09:30, 5, , , 38.05826, 121.91925, 38.05973, 121.91799, 26639,264888,270674,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,2, 2, , , NET/CE# 2/2 veg in sample N tow type 1   drag method1  
5511,SR2-CHIP-14OCT2019,3282,true,MI,SR,, , , , ,,, ,,,, , , , 38.05826, 121.91925, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
5512,SAV3-CHIP-14OCT2019,3282,true,MI,SAV,, , , , ,,, ,,,, , , , 38.05826, 121.91925, , , ,,,,,, ,, , , , , , , , , , , false, false, ,,, , , , 
5513,MAC4-CHIP-14OCT2019,3283,true,Trawl,MAC,, , 2= against flow, , 8.7,,, ,,10:23,00:00, , , , 38.05973, 121.91805, , , 28945,722119,736624,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,3, 1, , , sampling time unknown NET/CE# 3/1 veg in sample N
5514,ZOOP4-CHIP-14OCT2019,3283,true,Trawl,ZOOP,, , 2= against flow, , 8.7,,, ,,10:14,10:18, 4, , , 38.05973, 121.91805, , , 26639,270680,274857,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,2, 2, , , NET/CE# 2/2 veg in sample N
5515,EAV4-CHIP-14OCT2019,3283,true,MI,EAV,, , , , 0.5,,, ,,,, , , 0.2, 38.05973, 121.91805, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
5516,MAC5-CHIP-14OCT2019,3284,true,Trawl,MAC,, , 2= against flow, , 2,,, ,,12:00,00:00, , , , 38.05901, 121.90777, 38.05841, 121.90704, 28945,274868,277450,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,3, 1, , , Veg in sample Y NET/CE# 3/1 Use GPS for volume calculation 
